Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type
PA128406956	fluorouracil	Drug	PA365	UPP1	Gene
PA128406956	fluorouracil	Drug	PA36679	TP53	Gene
PA128406956	fluorouracil	Drug	PA369	XRCC1	Gene
PA128406956	fluorouracil	Drug	PA37174	UGT1A10	Gene
PA128406956	fluorouracil	Drug	PA37178	UGT1A3	Gene
PA128406956	fluorouracil	Drug	PA37179	UGT1A4	Gene
PA128406956	fluorouracil	Drug	PA37180	UGT1A5	Gene
PA128406956	fluorouracil	Drug	PA37181	UGT1A6	Gene
PA128406956	fluorouracil	Drug	PA37182	UGT1A7	Gene
PA128406956	fluorouracil	Drug	PA37183	UGT1A8	Gene
PA128406956	fluorouracil	Drug	PA37302	VEGFA	Gene
PA128406956	fluorouracil	Drug	PA37422	XRCC3	Gene
PA128406956	fluorouracil	Drug	PA376	ABCC3	Gene
PA128406956	fluorouracil	Drug	PA37784	WDR7	Gene
PA128406956	fluorouracil	Drug	PA38104	WNT5B	Gene
PA128406956	fluorouracil	Drug	PA390	ABCG2	Gene
PA128406956	fluorouracil	Drug	PA395	ABCC5	Gene
PA128406956	fluorouracil	Drug	PA397	ABCC4	Gene
PA128406956	fluorouracil	Drug	PA418	UPB1	Gene
PA128406956	fluorouracil	Drug	PA419	UGT1A9	Gene
PA128406956	fluorouracil	Drug	PA420	UGT1A1	Gene
PA128406956	fluorouracil	Drug	PA7360	EGFR	Gene
PA128406956	fluorouracil	Drug	PA75	CCND1	Gene
PA128406956	fluorouracil	Drug	PA98	CDA	Gene
PA164713176	Platinum compounds	Drug	PA116	ABCC2	Gene
PA164713176	Platinum compounds	Drug	PA118	SLC31A1	Gene
PA164713176	Platinum compounds	Drug	PA134992016	CXXC4	Gene
PA164713176	Platinum compounds	Drug	PA142671588	KLC3	Gene
PA164713176	Platinum compounds	Drug	PA142672156	CD3EAP	Gene
PA164713176	Platinum compounds	Drug	PA155	ERCC1	Gene
PA164713176	Platinum compounds	Drug	PA164715842	APLF	Gene
PA164713176	Platinum compounds	Drug	PA183	GSTT1	Gene
PA164713176	Platinum compounds	Drug	PA25196	AXIN2	Gene
PA164713176	Platinum compounds	Drug	PA26091	CASP7	Gene
PA164713176	Platinum compounds	Drug	PA267	ABCB1	Gene
PA164713176	Platinum compounds	Drug	PA27433	DYNC2H1	Gene
PA164713176	Platinum compounds	Drug	PA27848	ERCC2	Gene
PA164713176	Platinum compounds	Drug	PA27849	ERCC3	Gene
PA164713176	Platinum compounds	Drug	PA27850	ERCC4	Gene
PA164713176	Platinum compounds	Drug	PA27851	ERCC5	Gene
PA164713176	Platinum compounds	Drug	PA29028	GSTP1	Gene
PA164713176	Platinum compounds	Drug	PA29504	HSPA5	Gene
PA164713176	Platinum compounds	Drug	PA298	RRM1	Gene
PA164713176	Platinum compounds	Drug	PA34195	PPP1R13L	Gene
PA164713176	Platinum compounds	Drug	PA35061	HLA-DOB	Gene
PA164713176	Platinum compounds	Drug	PA36613	FAS	Gene
PA164713176	Platinum compounds	Drug	PA368	XPA	Gene
PA164713176	Platinum compounds	Drug	PA369	XRCC1	Gene
PA164713176	Platinum compounds	Drug	PA37400	XBP1	Gene
PA164713176	Platinum compounds	Drug	PA37422	XRCC3	Gene
PA164713176	Platinum compounds	Drug	PA38103	YAP1	Gene
PA164713176	Platinum compounds	Drug	PA38104	WNT5B	Gene
PA164713176	Platinum compounds	Drug	PA38291	WIF1	Gene
PA164713176	Platinum compounds	Drug	PA390	ABCG2	Gene
PA164713176	Platinum compounds	Drug	PA56	FASLG	Gene
PA164713176	Platinum compounds	Drug	PA72	ATP7A	Gene
PA164713176	Platinum compounds	Drug	PA73	ATP7B	Gene
PA164713176	Platinum compounds	Drug	PA98	CDA	Gene
PA448641	bisoprolol	Drug	PA128	CYP2D6	Gene
PA448641	bisoprolol	Drug	PA212	KCNH2	Gene
PA448641	bisoprolol	Drug	PA38	ADRB1	Gene
PA10804	imatinib	Drug	PA123	CYP2B6	Gene
PA10804	imatinib	Drug	PA128	CYP2D6	Gene
PA10804	imatinib	Drug	PA130	CYP3A4	Gene
PA10804	imatinib	Drug	PA131	CYP3A5	Gene
PA10804	imatinib	Drug	PA134875694	FIP1L1	Gene
PA10804	imatinib	Drug	PA134908392	ULK3	Gene
PA10804	imatinib	Drug	PA182	GSTM1	Gene
PA10804	imatinib	Drug	PA183	GSTT1	Gene
PA10804	imatinib	Drug	PA24413	ABL1	Gene
PA10804	imatinib	Drug	PA25305	BCL2L11	Gene
PA10804	imatinib	Drug	PA25321	BCR	Gene
PA10804	imatinib	Drug	PA267	ABCB1	Gene
PA10804	imatinib	Drug	PA29028	GSTP1	Gene
PA10804	imatinib	Drug	PA30128	KIT	Gene
PA10804	imatinib	Drug	PA328	SLCO1A2	Gene
PA10804	imatinib	Drug	PA329	SLC22A1	Gene
PA10804	imatinib	Drug	PA33147	PDGFRA	Gene
PA10804	imatinib	Drug	PA33148	PDGFRB	Gene
PA10804	imatinib	Drug	PA332	SLC22A4	Gene
PA10804	imatinib	Drug	PA333	SLC22A5	Gene
PA10804	imatinib	Drug	PA390	ABCG2	Gene
PA10804	imatinib	Drug	PA397	ABCC4	Gene
PA451346	sildenafil	Drug	PA126	CYP2C9	Gene
PA451346	sildenafil	Drug	PA130	CYP3A4	Gene
PA451346	sildenafil	Drug	PA131	CYP3A5	Gene
PA451346	sildenafil	Drug	PA139	ACE	Gene
PA451346	sildenafil	Drug	PA176	GNB3	Gene
PA451346	sildenafil	Drug	PA254	NOS3	Gene
PA451346	sildenafil	Drug	PA37302	VEGFA	Gene
PA164769058	lercanidipine	Drug	PA130	CYP3A4	Gene
PA164769058	lercanidipine	Drug	PA131	CYP3A5	Gene
PA451640	tetracycline	Drug	PA267	ABCB1	Gene
PA451640	tetracycline	Drug	PA378	NR1I2	Gene
PA451209	quinidine	Drug	PA121	CYP2A6	Gene
PA451209	quinidine	Drug	PA123	CYP2B6	Gene
PA451209	quinidine	Drug	PA124	CYP2C19	Gene
PA451209	quinidine	Drug	PA125	CYP2C8	Gene
PA451209	quinidine	Drug	PA126	CYP2C9	Gene
PA451209	quinidine	Drug	PA128	CYP2D6	Gene
PA451209	quinidine	Drug	PA129	CYP2E1	Gene
PA451209	quinidine	Drug	PA130	CYP3A4	Gene
PA451209	quinidine	Drug	PA134888949	C18orf21	Gene
PA451209	quinidine	Drug	PA211	KCNE1	Gene
PA451209	quinidine	Drug	PA212	KCNH2	Gene
PA451209	quinidine	Drug	PA267	ABCB1	Gene
PA451209	quinidine	Drug	PA27093	CYP1A2	Gene
PA451209	quinidine	Drug	PA304	SCN5A	Gene
PA451209	quinidine	Drug	PA83	CACNA1C	Gene
PA448333	alprazolam	Drug	PA130	CYP3A4	Gene
PA448333	alprazolam	Drug	PA131	CYP3A5	Gene
PA449476	epirubicin	Drug	PA130	CYP3A4	Gene
PA449476	epirubicin	Drug	PA155	ERCC1	Gene
PA449476	epirubicin	Drug	PA183	GSTT1	Gene
PA449476	epirubicin	Drug	PA254	NOS3	Gene
PA449476	epirubicin	Drug	PA267	ABCB1	Gene
PA449476	epirubicin	Drug	PA27094	CYP1B1	Gene
PA449476	epirubicin	Drug	PA27848	ERCC2	Gene
PA449476	epirubicin	Drug	PA29028	GSTP1	Gene
PA449476	epirubicin	Drug	PA298	RRM1	Gene
PA449476	epirubicin	Drug	PA31744	NQO1	Gene
PA449476	epirubicin	Drug	PA33529	PON1	Gene
PA449476	epirubicin	Drug	PA36017	SOD2	Gene
PA449476	epirubicin	Drug	PA36018	SOD3	Gene
PA449476	epirubicin	Drug	PA369	XRCC1	Gene
PA449476	epirubicin	Drug	PA98	CDA	Gene
PA451788	trimethoprim	Drug	PA125	CYP2C8	Gene
PA451788	trimethoprim	Drug	PA126	CYP2C9	Gene
PA451788	trimethoprim	Drug	PA128	CYP2D6	Gene
PA451788	trimethoprim	Drug	PA162403808	SLC47A1	Gene
PA451788	trimethoprim	Drug	PA18	NAT2	Gene
PA451788	trimethoprim	Drug	PA182	GSTM1	Gene
PA451788	trimethoprim	Drug	PA267	ABCB1	Gene
PA451788	trimethoprim	Drug	PA27068	CYB5A	Gene
PA451788	trimethoprim	Drug	PA27331	CYB5R3	Gene
PA451788	trimethoprim	Drug	PA28469	G6PD	Gene
PA451788	trimethoprim	Drug	PA329	SLC22A1	Gene
PA451788	trimethoprim	Drug	PA331	SLC22A2	Gene
PA450704	omeprazole	Drug	PA124	CYP2C19	Gene
PA450704	omeprazole	Drug	PA130	CYP3A4	Gene
PA450704	omeprazole	Drug	PA24641	AHR	Gene
PA450704	omeprazole	Drug	PA267	ABCB1	Gene
PA450704	omeprazole	Drug	PA27093	CYP1A2	Gene
PA450704	omeprazole	Drug	PA29808	IL1B	Gene
PA450704	omeprazole	Drug	PA378	NR1I2	Gene
PA450704	omeprazole	Drug	PA435	TNF	Gene
PA451216	rabeprazole	Drug	PA124	CYP2C19	Gene
PA451216	rabeprazole	Drug	PA29808	IL1B	Gene
PA451216	rabeprazole	Drug	PA435	TNF	Gene
PA166114434	sipoglitazar	Drug	PA37188	UGT2B15	Gene
PA153619853	dronedarone	Drug	PA128	CYP2D6	Gene
PA153619853	dronedarone	Drug	PA130	CYP3A4	Gene
PA166104276	ABT-751	Drug	PA341	SULT1A2	Gene
PA166104276	ABT-751	Drug	PA343	SULT1A1	Gene
PA166104276	ABT-751	Drug	PA361	UGT2B7	Gene
PA166104276	ABT-751	Drug	PA37179	UGT1A4	Gene
PA166104276	ABT-751	Drug	PA37183	UGT1A8	Gene
PA166104276	ABT-751	Drug	PA420	UGT1A1	Gene
PA165817516	"125-dihydroxyvitamind3"	Drug	PA37301	VDR	Gene
PA449977	indinavir	Drug	PA130	CYP3A4	Gene
PA449977	indinavir	Drug	PA131	CYP3A5	Gene
PA449977	indinavir	Drug	PA267	ABCB1	Gene
PA449977	indinavir	Drug	PA27114	CYP3A	Gene
PA449977	indinavir	Drug	PA397	ABCC4	Gene
PA449977	indinavir	Drug	PA420	UGT1A1	Gene
PA449057	clotrimazole	Drug	PA267	ABCB1	Gene
PA449057	clotrimazole	Drug	PA378	NR1I2	Gene
PA134711056	domperidone	Drug	PA130	CYP3A4	Gene
PA134711056	domperidone	Drug	PA131	CYP3A5	Gene
PA134711056	domperidone	Drug	PA267	ABCB1	Gene
PA450850	pentamidine	Drug	PA212	KCNH2	Gene
PA451108	procainamide	Drug	PA212	KCNH2	Gene
PA451108	procainamide	Drug	PA304	SCN5A	Gene
PA451159	protease inhibitors	Drug	PA24887	APOA4	Gene
PA451159	protease inhibitors	Drug	PA49	APOA1	Gene
PA451159	protease inhibitors	Drug	PA53	APOC3	Gene
PA452634	purine analogues	Drug	PA134916338	NHLRC1	Gene
PA452634	purine analogues	Drug	PA134978045	FSTL5	Gene
PA452634	purine analogues	Drug	PA29837	IL6ST	Gene
PA452634	purine analogues	Drug	PA29973	ITPA	Gene
PA452634	purine analogues	Drug	PA33559	PPAT	Gene
PA452634	purine analogues	Drug	PA356	TPMT	Gene
PA164888966	Raltegravir	Drug	PA116	ABCC2	Gene
PA164888966	Raltegravir	Drug	PA267	ABCB1	Gene
PA164888966	Raltegravir	Drug	PA328	SLCO1A2	Gene
PA164888966	Raltegravir	Drug	PA388	SLC22A6	Gene
PA164888966	Raltegravir	Drug	PA419	UGT1A9	Gene
PA164888966	Raltegravir	Drug	PA420	UGT1A1	Gene
PA164754754	cevimeline	Drug	PA128	CYP2D6	Gene
PA164754754	cevimeline	Drug	PA130	CYP3A4	Gene
PA164712898	Methyldopa	Drug	PA117	COMT	Gene
PA164712898	Methyldopa	Drug	PA30889	MMP9	Gene
PA448031	acetylcholine	Drug	PA139	ACE	Gene
PA165958354	telaprevir	Drug	PA130	CYP3A4	Gene
PA165958354	telaprevir	Drug	PA134952671	IFNL3	Gene
PA165958354	telaprevir	Drug	PA166049147	IFNL4	Gene
PA165958354	telaprevir	Drug	PA29973	ITPA	Gene
PA448082	alendronate	Drug	PA27886	ESR2	Gene
PA448082	alendronate	Drug	PA28075	FDPS	Gene
PA448082	alendronate	Drug	PA37301	VDR	Gene
PA449045	clofibrate	Drug	PA27121	CYP4F2	Gene
PA133822447	catecholamines	Drug	PA117	COMT	Gene
PA133822447	catecholamines	Drug	PA38	ADRB1	Gene
PA165945763	cangrelor	Drug	PA134971947	P2RY12	Gene
PA166118041	deferiprone	Drug	PA37181	UGT1A6	Gene
PA10384	"antiinflammatoryandantirheumaticproductsnon-steroids"	Drug	PA24346	PTGS1	Gene
PA10384	"antiinflammatoryandantirheumaticproductsnon-steroids"	Drug	PA293	PTGS2	Gene
PA10384	"antiinflammatoryandantirheumaticproductsnon-steroids"	Drug	PA31744	NQO1	Gene
PA10384	"antiinflammatoryandantirheumaticproductsnon-steroids"	Drug	PA36017	SOD2	Gene
PA165860788	evodiamine	Drug	PA312	SLC6A4	Gene
PA10888	clobazam	Drug	PA123	CYP2B6	Gene
PA10888	clobazam	Drug	PA124	CYP2C19	Gene
PA10888	clobazam	Drug	PA125	CYP2C8	Gene
PA10888	clobazam	Drug	PA126	CYP2C9	Gene
PA10888	clobazam	Drug	PA128	CYP2D6	Gene
PA10888	clobazam	Drug	PA130	CYP3A4	Gene
PA10888	clobazam	Drug	PA27093	CYP1A2	Gene
PA10888	clobazam	Drug	PA33532	POR	Gene
PA10888	clobazam	Drug	PA360	UGT2B4	Gene
PA10888	clobazam	Drug	PA37179	UGT1A4	Gene
PA10888	clobazam	Drug	PA37181	UGT1A6	Gene
PA10888	clobazam	Drug	PA420	UGT1A1	Gene
PA448408	amphetamine	Drug	PA27478	DRD2	Gene
PA448408	amphetamine	Drug	PA311	SLC6A3	Gene
PA448408	amphetamine	Drug	PA31945	OPRM1	Gene
PA164712734	Enzymes	Drug	PA161	F12	Gene
PA164712734	Enzymes	Drug	PA24357	A2M	Gene
PA164712541	"Betablockingagentsnon-selective"	Drug	PA38	ADRB1	Gene
PA164712541	"Betablockingagentsnon-selective"	Drug	PA39	ADRB2	Gene
PA164712435	Antifungals For Systemic Use	Drug	PA31744	NQO1	Gene
PA164712435	Antifungals For Systemic Use	Drug	PA36017	SOD2	Gene
PA166115442	s 1 (combination)	Drug	PA121	CYP2A6	Gene
PA166115442	s 1 (combination)	Drug	PA37181	UGT1A6	Gene
PA166115442	s 1 (combination)	Drug	PA37182	UGT1A7	Gene
PA166115442	s 1 (combination)	Drug	PA420	UGT1A1	Gene
PA451835	urofollitropin	Drug	PA28386	FSHR	Gene
PA449525	ether	Drug	PA34896	RYR1	Gene
PA166048654	ustekinumab	Drug	PA35057	HLA-C	Gene
PA166048654	ustekinumab	Drug	PA36593	TNFAIP3	Gene
PA166118565	ginkgo biloba extract	Drug	PA124	CYP2C19	Gene
PA166118342	aflibercept	Drug	PA37302	VEGFA	Gene
PA166118342	aflibercept	Drug	PA37303	VEGFB	Gene
PA166118342	aflibercept	Drug	PA37304	VEGFC	Gene
PA165958401	cabazitaxel	Drug	PA130	CYP3A4	Gene
PA134687937	mianserin	Drug	PA128	CYP2D6	Gene
PA448964	chlorpromazine	Drug	PA128	CYP2D6	Gene
PA448964	chlorpromazine	Drug	PA267	ABCB1	Gene
PA448964	chlorpromazine	Drug	PA27093	CYP1A2	Gene
PA448964	chlorpromazine	Drug	PA27478	DRD2	Gene
PA448964	chlorpromazine	Drug	PA378	NR1I2	Gene
PA448960	chlorpheniramine	Drug	PA128	CYP2D6	Gene
PA448960	chlorpheniramine	Drug	PA130	CYP3A4	Gene
PA448960	chlorpheniramine	Drug	PA131	CYP3A5	Gene
PA448960	chlorpheniramine	Drug	PA212	KCNH2	Gene
PA449167	cyclosporine	Drug	PA116	ABCC2	Gene
PA449167	cyclosporine	Drug	PA125	CYP2C8	Gene
PA449167	cyclosporine	Drug	PA130	CYP3A4	Gene
PA449167	cyclosporine	Drug	PA131	CYP3A5	Gene
PA449167	cyclosporine	Drug	PA195	IL2	Gene
PA449167	cyclosporine	Drug	PA245	MTHFR	Gene
PA449167	cyclosporine	Drug	PA267	ABCB1	Gene
PA449167	cyclosporine	Drug	PA27006	CTLA4	Gene
PA449167	cyclosporine	Drug	PA27114	CYP3A	Gene
PA449167	cyclosporine	Drug	PA280	PPARA	Gene
PA449167	cyclosporine	Drug	PA29778	IL10	Gene
PA449167	cyclosporine	Drug	PA29862	IMPDH1	Gene
PA449167	cyclosporine	Drug	PA29863	IMPDH2	Gene
PA449167	cyclosporine	Drug	PA30474	LTA	Gene
PA449167	cyclosporine	Drug	PA33532	POR	Gene
PA449167	cyclosporine	Drug	PA350	TGFB1	Gene
PA449167	cyclosporine	Drug	PA356	TPMT	Gene
PA449167	cyclosporine	Drug	PA36394	TCF7L2	Gene
PA449167	cyclosporine	Drug	PA37183	UGT1A8	Gene
PA449167	cyclosporine	Drug	PA378	NR1I2	Gene
PA449167	cyclosporine	Drug	PA37856	LST1	Gene
PA449167	cyclosporine	Drug	PA435	TNF	Gene
PA450921	phenprocoumon	Drug	PA126	CYP2C9	Gene
PA450921	phenprocoumon	Drug	PA130	CYP3A4	Gene
PA450921	phenprocoumon	Drug	PA133787052	VKORC1	Gene
PA450921	phenprocoumon	Drug	PA160	F7	Gene
PA450921	phenprocoumon	Drug	PA165450635	PRSS53	Gene
PA450921	phenprocoumon	Drug	PA26047	CALU	Gene
PA450921	phenprocoumon	Drug	PA27121	CYP4F2	Gene
PA450921	phenprocoumon	Drug	PA27829	EPHX1	Gene
PA450921	phenprocoumon	Drug	PA280	PPARA	Gene
PA450921	phenprocoumon	Drug	PA28660	GGCX	Gene
PA450921	phenprocoumon	Drug	PA33799	PROC	Gene
PA450921	phenprocoumon	Drug	PA36236	STX4	Gene
PA451145	propranolol	Drug	PA124	CYP2C19	Gene
PA451145	propranolol	Drug	PA128	CYP2D6	Gene
PA451145	propranolol	Drug	PA130	CYP3A4	Gene
PA451145	propranolol	Drug	PA131	CYP3A5	Gene
PA451145	propranolol	Drug	PA267	ABCB1	Gene
PA451145	propranolol	Drug	PA27093	CYP1A2	Gene
PA451145	propranolol	Drug	PA39	ADRB2	Gene
PA451300	salmeterol	Drug	PA130	CYP3A4	Gene
PA451300	salmeterol	Drug	PA131	CYP3A5	Gene
PA451300	salmeterol	Drug	PA39	ADRB2	Gene
PA452621	antineoplastic agents	Drug	PA130	CYP3A4	Gene
PA452621	antineoplastic agents	Drug	PA145	DPYD	Gene
PA452621	antineoplastic agents	Drug	PA245	MTHFR	Gene
PA452621	antineoplastic agents	Drug	PA26551	CLCN6	Gene
PA452621	antineoplastic agents	Drug	PA267	ABCB1	Gene
PA452621	antineoplastic agents	Drug	PA27114	CYP3A	Gene
PA452621	antineoplastic agents	Drug	PA35020	SERPINA3	Gene
PA452621	antineoplastic agents	Drug	PA36055	SPARC	Gene
PA452621	antineoplastic agents	Drug	PA36679	TP53	Gene
PA452621	antineoplastic agents	Drug	PA390	ABCG2	Gene
PA452621	antineoplastic agents	Drug	PA397	ABCC4	Gene
PA134698661	pranlukast	Drug	PA38453	CYSLTR1	Gene
PA449812	grepafloxacin	Drug	PA212	KCNH2	Gene
PA451846	valproic acid	Drug	PA121	CYP2A6	Gene
PA451846	valproic acid	Drug	PA123	CYP2B6	Gene
PA451846	valproic acid	Drug	PA124	CYP2C19	Gene
PA451846	valproic acid	Drug	PA126	CYP2C9	Gene
PA451846	valproic acid	Drug	PA162375402	ACSM2A	Gene
PA451846	valproic acid	Drug	PA162375437	ACSM2B	Gene
PA451846	valproic acid	Drug	PA162375472	ACSM4	Gene
PA451846	valproic acid	Drug	PA162375501	ACSM5	Gene
PA451846	valproic acid	Drug	PA182	GSTM1	Gene
PA451846	valproic acid	Drug	PA183	GSTT1	Gene
PA451846	valproic acid	Drug	PA24372	ABAT	Gene
PA451846	valproic acid	Drug	PA24702	ALDH5A1	Gene
PA451846	valproic acid	Drug	PA25468	ACSM1	Gene
PA451846	valproic acid	Drug	PA26010	CACNA1F	Gene
PA451846	valproic acid	Drug	PA267	ABCB1	Gene
PA451846	valproic acid	Drug	PA26840	CPS1	Gene
PA451846	valproic acid	Drug	PA27092	CYP1A1	Gene
PA451846	valproic acid	Drug	PA27957	FABP2	Gene
PA451846	valproic acid	Drug	PA28489	GABRA1	Gene
PA451846	valproic acid	Drug	PA28491	GABRA3	Gene
PA451846	valproic acid	Drug	PA28494	GABRA6	Gene
PA451846	valproic acid	Drug	PA28496	GABRB2	Gene
PA451846	valproic acid	Drug	PA28501	GABRG2	Gene
PA451846	valproic acid	Drug	PA28980	GRIN2B	Gene
PA451846	valproic acid	Drug	PA29226	HDAC1	Gene
PA451846	valproic acid	Drug	PA301	SCN1A	Gene
PA451846	valproic acid	Drug	PA31818	NTRK2	Gene
PA451846	valproic acid	Drug	PA31910	OGDH	Gene
PA451846	valproic acid	Drug	PA32840	OTC	Gene
PA451846	valproic acid	Drug	PA33500	POLG	Gene
PA451846	valproic acid	Drug	PA34930	ACSM3	Gene
PA451846	valproic acid	Drug	PA35004	SCN2A	Gene
PA451846	valproic acid	Drug	PA35056	HLA-B	Gene
PA451846	valproic acid	Drug	PA36017	SOD2	Gene
PA451846	valproic acid	Drug	PA361	UGT2B7	Gene
PA451846	valproic acid	Drug	PA37174	UGT1A10	Gene
PA451846	valproic acid	Drug	PA37178	UGT1A3	Gene
PA451846	valproic acid	Drug	PA37179	UGT1A4	Gene
PA451846	valproic acid	Drug	PA37181	UGT1A6	Gene
PA451846	valproic acid	Drug	PA37182	UGT1A7	Gene
PA451846	valproic acid	Drug	PA37183	UGT1A8	Gene
PA451846	valproic acid	Drug	PA37188	UGT2B15	Gene
PA451846	valproic acid	Drug	PA37400	XBP1	Gene
PA451846	valproic acid	Drug	PA378	NR1I2	Gene
PA451846	valproic acid	Drug	PA38377	HDAC9	Gene
PA451846	valproic acid	Drug	PA38793	HDAC11	Gene
PA451846	valproic acid	Drug	PA419	UGT1A9	Gene
PA451846	valproic acid	Drug	PA83	CACNA1C	Gene
PA451846	valproic acid	Drug	PA84	CACNA1D	Gene
PA451978	zonisamide	Drug	PA130	CYP3A4	Gene
PA451978	zonisamide	Drug	PA25987	CA12	Gene
PA451978	zonisamide	Drug	PA35055	HLA-A	Gene
PA451978	zonisamide	Drug	PA35056	HLA-B	Gene
PA451978	zonisamide	Drug	PA35072	HLA-DRB1	Gene
PA134308647	rosuvastatin	Drug	PA120	CRP	Gene
PA134308647	rosuvastatin	Drug	PA124	CYP2C19	Gene
PA134308647	rosuvastatin	Drug	PA126	CYP2C9	Gene
PA134308647	rosuvastatin	Drug	PA130	CYP3A4	Gene
PA134308647	rosuvastatin	Drug	PA131	CYP3A5	Gene
PA134308647	rosuvastatin	Drug	PA134865839	SLCO1B1	Gene
PA134308647	rosuvastatin	Drug	PA142672084	COQ2	Gene
PA134308647	rosuvastatin	Drug	PA166	FMO3	Gene
PA134308647	rosuvastatin	Drug	PA189	HMGCR	Gene
PA134308647	rosuvastatin	Drug	PA227	LDLR	Gene
PA134308647	rosuvastatin	Drug	PA27114	CYP3A	Gene
PA134308647	rosuvastatin	Drug	PA35844	SLCO1B3	Gene
PA134308647	rosuvastatin	Drug	PA35845	SLCO2B1	Gene
PA134308647	rosuvastatin	Drug	PA36380	HNF1A	Gene
PA134308647	rosuvastatin	Drug	PA374	ABCB11	Gene
PA134308647	rosuvastatin	Drug	PA390	ABCG2	Gene
PA134308647	rosuvastatin	Drug	PA55	APOE	Gene
PA451100	prednisone	Drug	PA124	CYP2C19	Gene
PA451100	prednisone	Drug	PA134956204	C18orf56	Gene
PA451100	prednisone	Drug	PA134979214	XPO5	Gene
PA451100	prednisone	Drug	PA134992981	TNRC6B	Gene
PA451100	prednisone	Drug	PA142671060	DROSHA	Gene
PA451100	prednisone	Drug	PA144596503	C5orf22	Gene
PA451100	prednisone	Drug	PA164722363	MIR1206	Gene
PA451100	prednisone	Drug	PA164722468	MIR1307	Gene
PA451100	prednisone	Drug	PA164722497	MIR146A	Gene
PA451100	prednisone	Drug	PA164722583	MIR2053	Gene
PA451100	prednisone	Drug	PA164722632	MIR300	Gene
PA451100	prednisone	Drug	PA164722710	MIR423	Gene
PA451100	prednisone	Drug	PA164722719	MIR449B	Gene
PA451100	prednisone	Drug	PA164722738	MIR492	Gene
PA451100	prednisone	Drug	PA164722874	MIR577	Gene
PA451100	prednisone	Drug	PA164722900	MIR604	Gene
PA451100	prednisone	Drug	PA164722914	MIR618	Gene
PA451100	prednisone	Drug	PA254	NOS3	Gene
PA451100	prednisone	Drug	PA26672	CNOT1	Gene
PA451100	prednisone	Drug	PA267	ABCB1	Gene
PA451100	prednisone	Drug	PA27006	CTLA4	Gene
PA451100	prednisone	Drug	PA27075	CYBA	Gene
PA451100	prednisone	Drug	PA27209	DDX20	Gene
PA451100	prednisone	Drug	PA27693	AGO1	Gene
PA451100	prednisone	Drug	PA28586	GATA3	Gene
PA451100	prednisone	Drug	PA28646	GEMIN4	Gene
PA451100	prednisone	Drug	PA29016	GSTA1	Gene
PA451100	prednisone	Drug	PA31465	NCF4	Gene
PA451100	prednisone	Drug	PA327	SLC19A1	Gene
PA451100	prednisone	Drug	PA356	TPMT	Gene
PA451100	prednisone	Drug	PA359	TYMS	Gene
PA451100	prednisone	Drug	PA36656	TNRC6A	Gene
PA451283	rosiglitazone	Drug	PA125	CYP2C8	Gene
PA451283	rosiglitazone	Drug	PA126	CYP2C9	Gene
PA451283	rosiglitazone	Drug	PA134865839	SLCO1B1	Gene
PA451283	rosiglitazone	Drug	PA281	PPARG	Gene
PA451283	rosiglitazone	Drug	PA30436	LPIN1	Gene
PA451283	rosiglitazone	Drug	PA32958	PAX4	Gene
PA451283	rosiglitazone	Drug	PA33558	PPARGC1A	Gene
PA451283	rosiglitazone	Drug	PA378	NR1I2	Gene
PA448681	budesonide	Drug	PA134935907	ZNF432	Gene
PA448681	budesonide	Drug	PA26874	CRHR1	Gene
PA448681	budesonide	Drug	PA28058	FCER2	Gene
PA448681	budesonide	Drug	PA378	NR1I2	Gene
PA448681	budesonide	Drug	PA38657	GLCCI1	Gene
PA448681	budesonide	Drug	PA39	ADRB2	Gene
PA162372878	dasatinib	Drug	PA121	CYP2A6	Gene
PA162372878	dasatinib	Drug	PA123	CYP2B6	Gene
PA162372878	dasatinib	Drug	PA124	CYP2C19	Gene
PA162372878	dasatinib	Drug	PA125	CYP2C8	Gene
PA162372878	dasatinib	Drug	PA126	CYP2C9	Gene
PA162372878	dasatinib	Drug	PA128	CYP2D6	Gene
PA162372878	dasatinib	Drug	PA129	CYP2E1	Gene
PA162372878	dasatinib	Drug	PA130	CYP3A4	Gene
PA162372878	dasatinib	Drug	PA166	FMO3	Gene
PA162372878	dasatinib	Drug	PA24413	ABL1	Gene
PA162372878	dasatinib	Drug	PA25321	BCR	Gene
PA162372878	dasatinib	Drug	PA27093	CYP1A2	Gene
PA162372878	dasatinib	Drug	PA390	ABCG2	Gene
PA10069	emtricitabine	Drug	PA123	CYP2B6	Gene
PA10069	emtricitabine	Drug	PA130	CYP3A4	Gene
PA164777036	hydroxychloroquine	Drug	PA134897613	ENOSF1	Gene
PA164777036	hydroxychloroquine	Drug	PA134956204	C18orf56	Gene
PA164777036	hydroxychloroquine	Drug	PA143	DHFR	Gene
PA164777036	hydroxychloroquine	Drug	PA245	MTHFR	Gene
PA164777036	hydroxychloroquine	Drug	PA25094	ATIC	Gene
PA164777036	hydroxychloroquine	Drug	PA26551	CLCN6	Gene
PA164777036	hydroxychloroquine	Drug	PA31272	MTR	Gene
PA164777036	hydroxychloroquine	Drug	PA327	SLC19A1	Gene
PA164777036	hydroxychloroquine	Drug	PA35753	SHMT1	Gene
PA164777036	hydroxychloroquine	Drug	PA359	TYMS	Gene
